epoch,train_l1
1,0.01421767753083259
2,0.01209370831027627
3,0.011891080094501376
4,0.008361470084637404
5,0.005835011368617415
6,0.0045327848847955465
7,0.0038565070973709224
8,0.003528614167589694
9,0.003371481590438634
10,0.0033180075767450033
11,0.0031462536682374774
12,0.003038468393497169
13,0.002814226811751723
14,0.0026551382476463913
15,0.002521647507091984
16,0.0024647692311555148
17,0.002412687431788072
18,0.0023218263674061744
19,0.002355267085367814
20,0.0023677674413193016
21,0.002190463314764202
22,0.0021468762774020434
23,0.0021986112755257637
24,0.0020786535867955537
25,0.0020491001580376176
26,0.002087563315872103
27,0.002041644527344033
28,0.001972121329745278
29,0.0019638724077958615
30,0.0018584658449981362
31,0.001842548572458327
32,0.0018053168861661107
33,0.0018536382634192705
34,0.0018526187178213149
35,0.0017702316259965302
36,0.0017441331327427178
37,0.0017536235775332898
38,0.0016925032780272886
39,0.001770153136458248
40,0.00168418649060186
41,0.0016814210935262963
42,0.0017158887127880008
43,0.0016348699305672198
44,0.0016425336932297796
45,0.001619426424149424
46,0.0016335335560142994
47,0.0016431909945094957
48,0.0015953326399903744
49,0.0016247894032858311
50,0.0015901995357125998
