variant,seed,epoch,train_l1,val_l1,grad_norm_mean,grad_norm_max
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,1,0.07120664581656456,0.03358298267882604,0.7020759409666062,1.6417908668518066
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,2,0.026848226096481086,0.02146764285862446,0.17124752342700958,0.45085033774375916
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,3,0.017354642609134316,0.012638182307665165,0.2756409738957882,0.6575248837471008
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,4,0.008765662875957788,0.006543026556475804,0.299659334551543,0.7439542412757874
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,5,0.005655094496905804,0.0049427236394526865,0.52465691447258,1.0874075889587402
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,6,0.004680859218351543,0.0063345668335946705,0.7268729138001799,1.2168773412704468
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,7,0.0048737587640061975,0.004209946608170867,0.9460648496448993,1.3234347105026245
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,8,0.004581699748523533,0.008334556558670906,0.8414966634102166,1.3476332426071167
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,9,0.00411218341672793,0.004361531536023204,0.8018797857686877,1.339404821395874
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,10,0.0043065911345183845,0.004985328763723373,1.0414495273679494,1.3149548768997192
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,11,0.0038917783880606295,0.004090068449911017,0.9226629016548396,1.321740984916687
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,12,0.0032763900025747717,0.0031537360583360377,0.7121957666799426,1.108090877532959
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,13,0.003113399769645184,0.003138711084969915,0.8313852521777153,1.0113245248794556
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,14,0.0032043960923328996,0.002944760436478716,0.8373771216720343,1.2352756261825562
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,15,0.0033216878166422246,0.0034189319524627467,1.0465273606032133,1.2267441749572754
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,16,0.003195036833640188,0.003526900805389652,1.0225089049339295,1.2186245918273926
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,17,0.0027990575972944498,0.0026257167337462306,0.7606912092119456,1.200269341468811
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,18,0.002666510115377605,0.002683860876669104,0.6985216211155056,1.0395307540893555
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,19,0.0029234027361962943,0.0027892965321930554,0.9084042571485043,1.2063779830932617
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,20,0.0033514411561191082,0.003140087382724652,0.9072974469512701,1.2304110527038574
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,21,0.0028533623623661695,0.0028571728437852403,1.01951564848423,1.1955534219741821
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,22,0.00277611545403488,0.0025767079608228346,1.050987656712532,1.1552622318267822
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,23,0.0027270541992038488,0.002835037849413661,0.9622772559523582,1.2045799493789673
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,24,0.0030863690690603107,0.003390537270416434,1.042816353291273,1.2333275079727173
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,25,0.0027282903669402004,0.002733788936613844,0.994463428556919,1.2360116243362427
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,26,0.0025815249513834715,0.0024774604781459156,1.016525086760521,1.136130928993225
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,27,0.002379258546279743,0.0022869597350318846,0.7585618144273758,1.1663844585418701
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,28,0.0022190088487695904,0.0022411884095233222,0.6533476997539401,1.0063039064407349
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,29,0.0025389950687531382,0.002128211118710729,0.8674059907346964,1.1975117921829224
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,30,0.0024006946617737414,0.00217544801461582,0.7641189166903496,1.1739203929901123
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,31,0.0026167828869074583,0.0020821221584740738,0.9178347001969814,1.1387964487075806
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,32,0.0022228593472391365,0.0022857643735523406,0.7183069557696581,1.1208115816116333
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,33,0.002354266956681386,0.0023225922979271184,0.8602749257534742,1.165041208267212
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,34,0.0023494024819228796,0.0024677265722018024,0.959828060567379,1.1862059831619263
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,35,0.002340651626000181,0.002265969685350473,1.0282918208837508,1.1635949611663818
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,36,0.0023467844387050716,0.001980947384324211,0.9855255344510079,1.182881474494934
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,37,0.0022451564262155445,0.0018982101464644074,0.7570525866746902,1.1638931035995483
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,38,0.0020465712784789505,0.0033075035764620854,0.7464679032377899,1.2071852684020996
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,39,0.0025487676006741822,0.002274730377114163,0.9453023149073124,1.218065857887268
P03_rsbfilm_scalar_plus_sincos_Pcyc,0,40,0.0022296489065047353,0.0022129936484046853,1.0175100934505463,1.1486940383911133
