epoch,train_l1
1,0.014187683621421456
2,0.006447724641766399
3,0.004199682637117803
4,0.0035825947532430293
5,0.0033908258797600865
6,0.003096966473385692
7,0.002849646279355511
8,0.0026554628752637655
9,0.002600628974614665
10,0.002516195646021515
11,0.002402457058196887
12,0.0022891170752700417
13,0.002189482437679544
14,0.002238749684765935
15,0.002121412982232869
16,0.00210120283649303
17,0.0020610940572805703
18,0.0020003490708768367
19,0.001989657822996378
20,0.001986606098944321
21,0.0019166793511249125
22,0.001900770857464522
23,0.0019300918781664223
24,0.0017578280210727825
25,0.0017692021001130343
26,0.0017624419671483339
27,0.0017591181199532002
28,0.0017176875425502659
29,0.0016778210696065797
30,0.001726352715631947
31,0.0017032751976512371
32,0.0016856298386119307
33,0.0016549201926682145
34,0.0017047826229827478
35,0.001624053802806884
36,0.0016476796398637817
37,0.0016234274161979556
38,0.0016128314880188555
39,0.0017283089394913985
40,0.0016411474498454481
41,0.0015707122441381215
42,0.0015738672931911424
43,0.0015552647516597063
44,0.0015495037712389603
45,0.0015919015492545441
46,0.0015600038110278546
47,0.0015417767618782817
48,0.0015866399015067145
49,0.001530370630789548
50,0.0015564667264698073
